Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.
05.07.2011,68.79,68.59,69.54,68.22,1.78M,-0.04%
04.07.2011,68.82,67.88,68.98,67.6,1.30M,1.55%
01.07.2011,67.77,68.62,68.69,67.35,2.56M,-1.51%
30.06.2011,68.81,68.93,68.98,67.27,2.98M,-0.07%
29.06.2011,68.86,69.56,70.03,68,3.47M,-0.48%
28.06.2011,69.19,67.86,69.37,67.3,2.64M,2.11%
27.06.2011,67.76,67.07,68.06,66.82,2.06M,0.94%
24.06.2011,67.13,66.02,68.44,66.02,4.75M,2.94%
23.06.2011,65.21,65.14,66.04,64.66,2.97M,-0.28%
22.06.2011,65.39,64.88,65.62,64.07,3.42M,0.83%
21.06.2011,64.85,64.36,64.86,63.84,2.59M,1.49%
20.06.2011,63.9,63.68,64.25,62.93,2.21M,-0.44%
17.06.2011,64.18,63.11,64.54,62.46,5.17M,1.17%
16.06.2011,63.44,61.98,63.44,61.51,2.91M,1.70%
15.06.2011,62.38,62.92,63.7,62.23,2.45M,-1.48%
14.06.2011,63.32,62.08,63.52,62.08,2.64M,1.30%
13.06.2011,62.51,62.51,62.91,61.73,1.15M,0.27%
10.06.2011,62.34,62.88,63.46,62.06,2.75M,-0.94%
09.06.2011,62.93,61.27,63.04,60.99,4.26M,3.16%
08.06.2011,61,59.93,61,59.28,2.86M,1.13%
07.06.2011,60.32,60.72,61.14,60.14,1.38M,-0.69%
06.06.2011,60.74,60.06,60.95,59.75,1.58M,0.75%
03.06.2011,60.29,60.22,60.89,59.66,1.76M,0.25%
02.06.2011,60.14,60.28,60.91,59.4,1.92M,-0.78%
01.06.2011,60.61,61.35,61.35,60.14,2.06M,-1.42%
31.05.2011,61.48,61.47,61.83,61.25,2.10M,1.07%
30.05.2011,60.83,60.84,61.23,60.49,658.11K,0.21%
27.05.2011,60.7,60.19,60.83,59.89,1.85M,1.68%
26.05.2011,59.7,60.95,60.99,59.36,2.73M,-1.73%
25.05.2011,60.75,59.65,60.98,59.42,1.95M,0.78%
24.05.2011,60.28,59.07,60.67,59.01,2.14M,1.94%
23.05.2011,59.13,59.41,59.98,58.83,2.76M,-3.03%
20.05.2011,60.98,62.11,62.43,60.63,5.74M,-1.61%
19.05.2011,61.98,61.81,62.5,61.29,2.38M,1.19%
18.05.2011,61.25,61.06,61.44,60.7,1.89M,1.12%
17.05.2011,60.57,61.31,61.57,60.47,2.26M,-1.58%
16.05.2011,61.54,61.19,61.79,60.41,2.02M,-0.52%
13.05.2011,61.86,62.37,62.95,61.72,2.46M,-2.14%
12.05.2011,63.21,62.39,63.21,62.18,15.64M,0.06%
11.05.2011,63.17,63.03,63.84,62.44,6.56M,0.80%
10.05.2011,62.67,61.59,63.04,61.24,2.91M,2.27%
09.05.2011,61.28,62.71,62.94,60.99,3.18M,-2.45%
06.05.2011,62.82,61.46,62.9,60.28,3.85M,2.38%
05.05.2011,61.36,62.25,62.47,60.39,3.55M,-1.52%
04.05.2011,62.31,64.72,65,61.93,5.81M,-1.67%
03.05.2011,63.37,63.87,63.87,62.2,2.78M,-1.66%
02.05.2011,64.44,63.95,65.29,63.95,2.32M,1.21%
29.04.2011,63.67,62.94,63.67,62.32,1.74M,0.78%
28.04.2011,63.18,62.47,63.25,62.07,2.79M,2.00%
27.04.2011,61.94,61.69,63.14,61.63,2.71M,0.37%
26.04.2011,61.71,60.95,61.86,60.63,1.35M,1.16%
21.04.2011,61,60.97,61.17,59.91,1.68M,0.78%
20.04.2011,60.53,59.31,60.76,59.31,2.69M,2.96%
19.04.2011,58.79,57.55,59.31,57.55,2.46M,2.76%
18.04.2011,57.21,57.93,58.83,56.79,2.33M,-1.57%
15.04.2011,58.12,58.16,58.39,57.73,2.66M,0.31%
14.04.2011,57.94,57.41,58.15,57.21,1.62M,0.61%
13.04.2011,57.59,57.19,58.42,56.97,2.50M,1.68%
12.04.2011,56.64,56.68,57.07,56.22,2.67M,-0.81%
11.04.2011,57.1,58.05,58.22,57.05,3.17M,-2.46%
08.04.2011,58.54,59.42,59.63,58.32,2.78M,-1.00%
07.04.2011,59.13,59.64,59.89,59.06,4.16M,-2.76%
06.04.2011,60.81,61.17,61.44,60.16,2.69M,-0.31%
05.04.2011,61,60.74,61.18,60.54,2.38M,0.98%
04.04.2011,60.41,61.34,61.37,60.17,2.11M,-1.32%
01.04.2011,61.22,59.15,61.29,59.15,3.38M,4.01%
31.03.2011,58.86,58.7,59.14,58.29,2.37M,0.51%
30.03.2011,58.56,58.13,58.89,57.92,2.30M,2.04%
29.03.2011,57.39,57.73,58.18,56.67,2.29M,0.05%
28.03.2011,57.36,57.35,57.49,56.41,2.06M,-0.17%
25.03.2011,57.46,58.14,58.15,57.23,1.78M,-0.24%
24.03.2011,57.6,55.29,57.8,55.06,3.67M,4.22%
23.03.2011,55.27,54.6,55.9,54.33,2.92M,1.25%
22.03.2011,54.59,55.36,55.36,54.26,2.59M,-1.53%
21.03.2011,55.44,56.42,56.44,54.92,3.13M,0.25%
18.03.2011,55.3,54.62,56.15,53.82,6.41M,2.16%
17.03.2011,54.13,53.36,54.92,53.36,3.75M,1.96%
16.03.2011,53.09,54.92,55.44,53.07,3.77M,-2.21%
15.03.2011,54.29,54.04,54.82,52.08,5.67M,-2.71%
14.03.2011,55.8,55.9,56.36,55.27,2.72M,-0.89%
11.03.2011,56.3,56.51,57.18,55.92,2.71M,-1.44%
10.03.2011,57.12,57.57,59.49,56.7,4.85M,-1.75%
09.03.2011,58.14,58.26,58.89,57.63,2.66M,0.22%
08.03.2011,58.01,58.39,58.83,56.99,2.12M,0.62%
07.03.2011,57.65,56.84,58.69,56.51,2.16M,-0.22%
04.03.2011,57.78,58.61,59.76,57.59,3.27M,-0.53%
03.03.2011,58.09,58.64,59.32,57.86,2.30M,0.16%
02.03.2011,58,58.92,59,57.58,3.45M,-1.96%
01.03.2011,59.16,59.33,61.09,58.99,3.45M,0.65%
28.02.2011,58.78,58.54,59.2,57.93,2.06M,0.14%
25.02.2011,58.7,57.45,59.05,57.09,2.66M,2.98%
24.02.2011,57,57.23,57.92,56.4,3.59M,-2.23%
23.02.2011,58.3,60.3,60.3,57.82,2.86M,-3.52%
22.02.2011,60.43,59.6,61.16,59.59,2.18M,0.22%
21.02.2011,60.3,60.43,61.68,60.09,2.07M,-0.43%
18.02.2011,60.56,61.4,61.46,60.11,2.42M,-0.79%
17.02.2011,61.04,61.73,61.9,60.21,2.80M,-1.01%
16.02.2011,61.66,62.15,62.35,60.79,3.26M,-0.52%
15.02.2011,61.98,63.11,63.19,61.91,2.41M,-2.30%
14.02.2011,63.44,63.48,63.68,62.67,2.37M,0.48%
11.02.2011,63.14,61.28,63.43,61.14,2.73M,2.32%
10.02.2011,61.71,60.91,61.82,60.42,2.53M,0.69%
09.02.2011,61.29,61.39,62.4,60.76,3.49M,-0.49%
08.02.2011,61.59,59.02,61.62,58.93,5.59M,4.66%
07.02.2011,58.85,56.93,58.86,56.54,2.58M,3.52%
04.02.2011,56.85,57.69,57.89,56.46,1.95M,-0.84%
03.02.2011,57.33,56.44,57.33,55.24,2.49M,1.52%
02.02.2011,56.47,56.88,58.23,56.14,3.19M,-0.07%
01.02.2011,56.51,57.04,57.12,55.98,2.39M,0.77%
31.01.2011,56.08,56.86,56.86,55.52,2.80M,-1.79%
28.01.2011,57.1,58.6,58.93,57.1,3.79M,-0.37%
27.01.2011,57.31,56.9,57.94,56.71,2.52M,0.63%
26.01.2011,56.95,56.45,57.46,56.24,3.02M,1.55%
25.01.2011,56.08,55.66,56.69,55.41,2.59M,1.54%
24.01.2011,55.23,55.65,55.74,54.43,2.83M,-0.84%
21.01.2011,55.7,55.75,56.68,54.2,5.37M,0.34%
20.01.2011,55.51,57.63,57.63,55.24,4.67M,-4.06%
19.01.2011,57.86,58.89,58.89,57.35,4.43M,-1.51%
18.01.2011,58.75,58.87,59.92,58.29,3.14M,0.34%
17.01.2011,58.55,58.83,59.46,58.22,1.62M,-0.68%
14.01.2011,58.95,57.34,59.02,56.85,4.08M,2.20%
13.01.2011,57.68,59.34,59.41,57.61,3.12M,-2.76%
12.01.2011,59.32,59.68,60.55,58.93,2.22M,-0.57%
11.01.2011,59.66,58.41,59.97,58.19,2.54M,2.04%
10.01.2011,58.47,58.82,59.39,58.36,1.95M,-1.42%
07.01.2011,59.31,59.54,60.07,58.55,2.78M,-0.98%
06.01.2011,59.9,59.9,61.18,59.68,2.10M,-0.22%
05.01.2011,60.03,60.49,60.9,58.23,3.91M,-1.17%
04.01.2011,60.74,61.38,61.67,60.05,2.27M,-1.16%
03.01.2011,61.45,59.23,61.45,59.22,2.10M,4.42%
30.12.2010,58.85,59.11,59.48,58.63,1.08M,0.22%
29.12.2010,58.72,58.13,58.91,58.13,1.40M,0.81%
28.12.2010,58.25,59.67,59.96,57.71,3.10M,-1.64%
27.12.2010,59.22,62.67,62.67,59.14,3.49M,-6.39%
23.12.2010,63.26,64.51,64.69,63.26,1.11M,-1.72%
22.12.2010,64.37,64.89,65.1,64.31,1.26M,-0.66%
21.12.2010,64.8,63.43,64.8,62.99,1.81M,2.61%
20.12.2010,63.15,61.9,63.23,61.79,1.59M,1.94%
17.12.2010,61.95,62.94,63.12,61.82,2.85M,-1.35%
16.12.2010,62.8,62.38,63.26,61.76,1.60M,0.50%
15.12.2010,62.49,62.03,62.84,61.43,1.48M,0.03%
14.12.2010,62.47,63.42,63.42,62.15,1.82M,-1.53%
13.12.2010,63.44,62.07,63.44,62.07,1.87M,1.47%
10.12.2010,62.52,60.45,62.98,60.42,3.10M,3.85%
09.12.2010,60.2,62.41,62.51,58.9,5.44M,-2.75%
08.12.2010,61.9,63.45,63.45,61.9,3.16M,-3.25%
07.12.2010,63.98,63.04,64.49,62.42,2.75M,1.86%
06.12.2010,62.81,64.01,64.53,62.76,2.53M,-1.38%
03.12.2010,63.69,63.68,65.44,63.5,3.00M,-0.17%
02.12.2010,63.8,61.65,63.8,61.55,4.41M,4.76%
01.12.2010,60.9,58.4,60.9,58.4,3.53M,5.13%
30.11.2010,57.93,57.73,59.24,57.24,3.33M,0.33%
29.11.2010,57.74,59.6,59.89,57.74,2.27M,-2.55%
26.11.2010,59.25,59.22,59.75,58.13,2.30M,-1.02%
25.11.2010,59.86,59.07,60,59.05,1.99M,1.25%
24.11.2010,59.12,57.02,59.12,57,3.32M,4.69%
23.11.2010,56.47,57.22,57.24,56.47,2.95M,-2.11%
22.11.2010,57.69,57.33,57.69,57.33,3.29M,1.80%
19.11.2010,56.67,56.35,56.72,56.33,2.65M,0.66%
18.11.2010,56.3,54.93,56.3,54.93,2.21M,3.68%
17.11.2010,54.3,54.71,54.72,54.29,1.66M,-0.89%
16.11.2010,54.79,55.63,55.64,54.77,1.84M,-2.27%
15.11.2010,56.06,55.13,56.06,55.12,1.95M,1.39%
12.11.2010,55.29,53.32,55.29,53.31,3.58M,1.60%
11.11.2010,54.42,53.98,54.42,53.96,1.72M,1.25%
10.11.2010,53.75,54.59,54.6,53.75,2.26M,-2.11%
09.11.2010,54.91,53.38,54.91,53.36,2.27M,2.81%
08.11.2010,53.41,53.71,53.72,53.41,1.91M,-1.20%
05.11.2010,54.06,54.16,54.17,53.94,3.31M,-0.04%
04.11.2010,54.08,52.07,54.09,52.07,3.45M,4.73%
03.11.2010,51.64,50.76,51.64,50.75,5.29M,-1.36%
02.11.2010,52.35,52.73,52.73,52.35,2.51M,-1.15%
01.11.2010,52.96,51.78,52.96,51.7,3.19M,2.81%
29.10.2010,51.51,49.8,51.57,49.78,3.49M,3.34%
28.10.2010,49.845,50.08,50.1,49.845,2.65M,-0.06%
27.10.2010,49.875,50.1,50.11,49.875,2.71M,-1.12%
26.10.2010,50.44,50.61,50.65,50.44,2.35M,-0.55%
25.10.2010,50.72,50.31,50.72,50.3,2.10M,1.38%
22.10.2010,50.03,50.11,50.13,49.97,1.85M,0.02%
21.10.2010,50.02,49.57,50.02,49.56,2.29M,0.85%
20.10.2010,49.6,49,49.6,48.95,1.80M,0.99%
19.10.2010,49.115,48.97,49.115,48.96,2.26M,0.23%
18.10.2010,49,49.25,49.27,49,2.06M,-0.91%
15.10.2010,49.45,50.09,50.1,49.45,3.69M,-1.10%
14.10.2010,50,50.48,50.48,50,2.29M,-0.14%
13.10.2010,50.07,50.43,50.44,50.07,3.82M,-0.26%
12.10.2010,50.2,49.47,50.3,49.46,2.76M,0.66%
11.10.2010,49.87,50.24,50.26,49.87,1.51M,-0.40%
08.10.2010,50.07,50.11,50.12,50,2.59M,0.14%
07.10.2010,50,49.39,50.01,49.37,2.72M,1.02%
06.10.2010,49.495,49.91,49.95,49.32,3.09M,-0.58%
05.10.2010,49.785,48.26,49.785,48.23,3.17M,3.25%
04.10.2010,48.22,48.83,48.84,48.22,3.40M,-2.19%
01.10.2010,49.3,51.29,51.3,49.26,4.76M,-4.16%
30.09.2010,51.44,50.86,51.44,50.81,3.26M,0.74%
29.09.2010,51.06,50.93,51.06,50.92,3.46M,0.77%
28.09.2010,50.67,49.83,50.67,49.81,2.90M,1.04%
27.09.2010,50.15,50.25,50.26,50.1,2.38M,-0.40%
24.09.2010,50.35,48.18,50.38,48.16,4.02M,4.26%
23.09.2010,48.295,48.38,48.39,48.16,2.52M,0.45%
22.09.2010,48.08,48.59,48.6,48.08,3.06M,-0.83%
21.09.2010,48.48,48.89,48.9,48.48,3.13M,-1.31%
20.09.2010,49.125,47.4,49.125,47.39,4.29M,3.62%
17.09.2010,47.41,47.78,47.79,47.41,14.56M,0.13%
16.09.2010,47.35,47.15,47.39,47.14,2.65M,0.21%
15.09.2010,47.25,46.97,47.3,46.95,3.14M,0.28%
14.09.2010,47.12,46.32,47.12,46.3,2.82M,1.48%
13.09.2010,46.435,46.81,46.82,46.435,2.37M,0.50%
10.09.2010,46.205,45.12,46.31,45.12,4.19M,1.77%
09.09.2010,45.4,44.61,45.42,44.57,3.45M,0.91%
08.09.2010,44.99,43.65,44.99,43.63,2.68M,2.40%
07.09.2010,43.935,43.86,43.935,43.85,2.09M,-0.23%
06.09.2010,44.035,44.18,44.22,43.97,1.34M,-0.14%
03.09.2010,44.095,43.57,44.1,43.56,2.61M,1.15%
02.09.2010,43.595,42.8,43.595,42.77,2.09M,1.60%
01.09.2010,42.91,41.94,42.91,41.93,3.25M,2.99%
31.08.2010,41.665,40.53,41.665,40.52,2.96M,1.12%
30.08.2010,41.205,41.76,41.77,41.17,1.12M,-1.33%
27.08.2010,41.76,41.58,41.78,41.52,1.98M,0.18%
26.08.2010,41.685,41.63,41.685,41.62,1.90M,0.51%
25.08.2010,41.475,41.29,41.49,41.27,2.60M,-0.11%
24.08.2010,41.52,41.55,41.56,41.44,1.54M,-0.81%
23.08.2010,41.86,42.05,42.07,41.69,1.44M,-0.02%
20.08.2010,41.87,42.86,42.87,41.87,2.25M,-2.26%
19.08.2010,42.84,43.72,43.73,42.84,2.65M,-1.52%
18.08.2010,43.5,42.94,43.57,42.93,2.09M,0.93%
17.08.2010,43.1,41.9,43.1,41.89,3.11M,3.09%
16.08.2010,41.81,42.09,42.1,41.75,1.41M,-0.18%
13.08.2010,41.885,42.02,42.04,41.75,2.25M,-0.04%
12.08.2010,41.9,42.34,42.36,41.88,3.41M,-1.17%
11.08.2010,42.395,43.06,43.07,42.395,1.61M,-2.19%
10.08.2010,43.345,44.32,44.33,43.345,2.13M,-2.17%
09.08.2010,44.305,44.44,44.45,44.305,1.44M,0.92%
06.08.2010,43.9,44.92,45.02,43.9,3.21M,-1.38%
05.08.2010,44.515,43.64,44.54,43.63,3.17M,1.91%
04.08.2010,43.68,43.14,43.74,43.12,3.05M,1.20%
03.08.2010,43.16,42.77,43.16,42.77,5.02M,3.08%
02.08.2010,41.87,41.52,41.87,41.49,1.87M,1.36%
30.07.2010,41.31,40.58,41.39,40.54,2.29M,1.46%
29.07.2010,40.715,40.77,40.8,40.715,1.84M,-1.89%
27.07.2010,41.5,42.26,42.27,41.45,2.72M,-1.45%
26.07.2010,42.11,42.15,42.17,42.11,1.79M,0.29%
23.07.2010,41.99,41.91,41.99,41.9,1.84M,0.06%
22.07.2010,41.965,40.79,41.965,40.79,2.28M,2.55%
21.07.2010,40.92,41.44,41.48,40.91,2.13M,-0.37%
20.07.2010,41.07,41.94,41.95,41.07,2.50M,-0.69%
19.07.2010,41.355,41.87,41.89,41.34,2.15M,-2.07%
16.07.2010,42.23,42.54,42.55,42.23,3.86M,-0.73%
15.07.2010,42.54,41.74,42.54,41.73,4.94M,1.92%
14.07.2010,41.74,42.44,42.45,41.74,5.27M,-1.65%
13.07.2010,42.44,39.03,42.44,39.03,7.97M,8.74%
12.07.2010,39.03,39.13,39.14,39.03,1.38M,-0.33%
09.07.2010,39.16,39.35,39.36,39.16,2.31M,0.49%
08.07.2010,38.97,39.95,39.96,38.97,3.16M,-2.45%
07.07.2010,39.95,38.67,39.95,38.66,2.64M,3.31%
06.07.2010,38.67,38.34,39.12,38.34,1.83M,0.86%
05.07.2010,38.34,38.07,38.34,38.03,1.29M,0.13%
01.07.2010,38.29,39.37,39.42,38.26,3.89M,-2.74%
30.06.2010,39.37,40.23,40.24,39.37,2.50M,-2.14%
29.06.2010,40.23,40.73,40.74,40.23,2.15M,-1.23%
28.06.2010,40.73,40.88,41.16,40.73,2.54M,0.79%
25.06.2010,40.41,41.36,41.36,40.41,2.94M,-2.30%
24.06.2010,41.36,41.82,41.83,41.36,2.92M,-1.10%
23.06.2010,41.82,41.25,41.82,41.23,2.22M,1.38%
22.06.2010,41.25,41.74,41.74,41.25,2.05M,-1.17%
21.06.2010,41.74,41.63,41.74,41.62,3.09M,2.83%
18.06.2010,40.59,39.84,40.59,39.84,4.60M,1.88%
17.06.2010,39.84,38.97,39.84,38.96,2.32M,2.23%
16.06.2010,38.97,40.23,40.24,38.97,3.16M,-3.13%
15.06.2010,40.23,39.39,40.23,39.36,2.07M,2.13%
14.06.2010,39.39,40.69,40.7,39.39,3.01M,-1.80%
11.06.2010,40.11,40.94,40.97,40.11,2.65M,-2.03%
10.06.2010,40.94,38.78,40.94,38.77,4.24M,5.57%
09.06.2010,38.78,37.9,38.78,37.89,2.13M,2.32%
08.06.2010,37.9,38.39,38.42,37.9,2.65M,-1.28%
07.06.2010,38.39,37.51,38.39,37.51,2.41M,1.03%
04.06.2010,38,39.39,39.39,38,3.22M,-3.53%
03.06.2010,39.39,39.17,39.39,39.17,2.43M,0.56%
02.06.2010,39.17,37.81,39.17,37.81,2.17M,3.60%
01.06.2010,37.81,37.64,37.92,37.64,2.47M,0.45%
31.05.2010,37.64,37.53,37.89,37.53,738.80K,0.13%
28.05.2010,37.59,37.35,37.59,37.35,1.99M,0.64%
27.05.2010,37.35,36.24,37.35,36.24,2.63M,3.06%
26.05.2010,36.24,35.86,36.24,35.86,2.88M,1.06%
25.05.2010,35.86,35.52,35.86,35.52,4.15M,0.96%
24.05.2010,35.52,36.25,36.06,35.52,2.41M,-1.72%
21.05.2010,36.14,36.15,36.14,36.14,4.98M,-0.03%
20.05.2010,36.15,37.48,36.15,36.15,4.99M,-3.55%
19.05.2010,37.48,38.21,37.48,37.48,6.91M,-1.91%
18.05.2010,38.21,39.19,39.58,38.21,3.21M,-2.50%
17.05.2010,39.19,38.32,39.19,38.32,3.50M,1.48%
14.05.2010,38.62,39.36,38.62,38.62,,-1.88%
13.05.2010,39.36,39.72,39.5,39.36,,-0.91%
12.05.2010,39.72,37.97,39.72,37.97,,4.61%
11.05.2010,37.97,36.88,38.17,36.88,,2.96%
10.05.2010,36.88,36.32,37.66,36.32,,3.89%
07.05.2010,35.5,35.72,35.5,35.5,,-0.62%
06.05.2010,35.72,35.57,36.49,35.57,,0.42%
05.05.2010,35.57,36.49,35.94,35.57,,-2.52%
04.05.2010,36.49,37.51,36.49,36.49,,-2.72%
03.05.2010,37.51,37,37.51,37,,1.08%
30.04.2010,37.11,36.83,37.11,36.83,,0.76%
29.04.2010,36.83,36.7,36.83,36.7,,0.35%
28.04.2010,36.7,36.72,36.7,36.7,,-0.05%
27.04.2010,36.72,37.79,37.2,36.72,,-2.83%
26.04.2010,37.79,37.57,37.79,37.57,,1.37%
23.04.2010,37.28,36.47,37.28,36.47,,2.22%
22.04.2010,36.47,36.62,36.47,36.47,,-0.41%
21.04.2010,36.62,36.75,36.62,36.62,,-0.35%
20.04.2010,36.75,36.56,36.75,36.56,,0.52%
19.04.2010,36.56,35.42,36.56,35.42,,3.51%
15.04.2010,35.32,35.57,35.32,35.32,,-0.70%
14.04.2010,35.57,35.23,35.57,35.23,,0.97%
13.04.2010,35.23,35.09,35.38,35.09,,0.40%
12.04.2010,35.09,35.18,35.12,35.09,,0.69%
09.04.2010,34.85,34.83,34.85,34.83,,0.06%
08.04.2010,34.83,34.81,34.83,34.81,,0.06%
07.04.2010,34.81,35.38,34.82,34.81,,-1.61%
06.04.2010,35.38,35.37,35.4,35.37,,0.77%
01.04.2010,35.11,35.23,35.11,35.11,,-0.34%
31.03.2010,35.23,33.84,35.23,33.84,,4.11%
30.03.2010,33.84,34.23,33.84,33.84,,-1.14%
29.03.2010,34.23,34.42,34.23,34.23,,0.15%
26.03.2010,34.18,33.97,34.18,33.97,,0.62%
25.03.2010,33.97,33.47,34.03,33.47,,1.49%
24.03.2010,33.47,33.32,33.47,33.32,,0.45%
23.03.2010,33.32,32.68,33.32,32.68,,1.96%
22.03.2010,32.68,32.07,32.68,32.06,,2.00%
19.03.2010,32.04,32.31,32.04,32.04,,-0.84%
18.03.2010,32.31,32.45,32.31,32.31,,-0.43%
17.03.2010,32.45,32.86,32.55,32.45,,-1.07%
16.03.2010,32.8,32.77,32.8,32.77,,0.34%
15.03.2010,32.69,32.64,32.69,32.64,,0.37%
12.03.2010,32.57,32.8,32.57,32.57,,-0.18%
11.03.2010,32.63,32.16,32.63,32.16,,1.30%
10.03.2010,32.21,32.1,32.21,31.9,,0.03%
09.03.2010,32.2,31.89,32.28,31.58,,0.78%
08.03.2010,31.95,32.41,32.5,31.81,,-1.24%
05.03.2010,32.35,31.65,32.44,31.65,,2.67%
04.03.2010,31.51,31.46,31.81,31.36,,-0.25%
03.03.2010,31.59,31.26,31.76,31.09,,0.57%
02.03.2010,31.41,30.48,31.47,30.48,,3.09%
01.03.2010,30.47,29.83,30.55,29.83,,2.01%
26.02.2010,29.87,29.66,29.98,29.56,,1.74%
25.02.2010,29.36,29.29,29.83,29.07,,-0.41%
24.02.2010,29.48,29.72,29.86,29.2,,-0.54%
23.02.2010,29.64,30.35,30.53,29.54,,-1.79%
22.02.2010,30.18,30.4,30.63,30.08,,-0.79%
19.02.2010,30.42,29.14,30.42,29.06,,3.33%
18.02.2010,29.44,29.71,29.76,28.47,,-0.84%
17.02.2010,29.69,29.7,29.77,29.34,,0.88%
16.02.2010,29.43,28.99,29.43,28.61,,2.83%
15.02.2010,28.62,29.07,29.28,28.46,,-0.87%
12.02.2010,28.87,29.63,29.82,28.29,,-2.04%
11.02.2010,29.47,29.84,29.88,29.06,,-0.57%
10.02.2010,29.64,29.86,30.11,29.54,,0.61%
09.02.2010,29.46,29.7,30.06,29.37,,-0.74%
08.02.2010,29.68,30.01,30.42,29.34,,-1.30%
05.02.2010,30.07,30.19,30.28,29.43,,-0.69%
04.02.2010,30.28,31.27,31.52,30.24,,-3.04%
03.02.2010,31.23,31.21,31.75,31.03,,0.10%
02.02.2010,31.2,30.98,31.28,30.58,,0.42%
01.02.2010,31.07,30.72,31.31,30.55,,0.39%
29.01.2010,30.95,29.82,31.29,29.82,,4.42%
28.01.2010,29.64,29.93,30.28,29.48,,0.30%
27.01.2010,29.55,29.9,30.14,29.41,,-2.38%
26.01.2010,30.27,29.61,30.52,29.4,,0.13%
25.01.2010,30.23,30.33,30.79,30.06,,-1.88%
22.01.2010,30.81,31.18,31.36,30.34,,-1.15%
21.01.2010,31.17,32.04,32.17,31.16,,-1.89%
20.01.2010,31.77,32.24,32.4,31.67,,-2.00%
19.01.2010,32.42,32.22,32.45,31.66,,0.97%
18.01.2010,32.11,31.85,32.11,31.44,,1.71%
15.01.2010,31.57,32.06,32.13,31.37,,-1.07%
14.01.2010,31.91,31.55,32.17,31.55,,1.53%
13.01.2010,31.43,31.23,31.52,31.06,,0.32%
12.01.2010,31.33,32.25,32.25,31.12,,-2.49%
11.01.2010,32.13,32.95,33.04,32.13,,-1.86%
08.01.2010,32.74,33.23,33.42,32.54,,-1.24%
07.01.2010,33.15,32.67,33.19,32.38,,0.79%
06.01.2010,32.89,32.48,33.03,32.38,,1.73%
05.01.2010,32.33,31.91,32.4,31.78,,0.81%
04.01.2010,32.07,31.93,32.46,31.85,,0.16%
30.12.2009,32.02,31.96,32.18,31.73,,0.38%
29.12.2009,31.9,31.9,31.99,31.61,,0.25%
28.12.2009,31.82,32.39,32.46,31.78,,-0.53%
23.12.2009,31.99,32.24,32.33,31.93,,-0.44%
22.12.2009,32.13,31.94,32.28,31.88,,1.13%
21.12.2009,31.77,32.03,32.14,31.37,,-0.44%
18.12.2009,31.91,32.28,32.36,31.81,,-1.72%
17.12.2009,32.47,32.09,32.57,32.02,,0.93%
16.12.2009,32.17,31.68,32.41,31.63,,1.80%
15.12.2009,31.6,31.78,32.01,31.4,,-0.28%
14.12.2009,31.69,32.06,32.23,31.52,,-0.13%
11.12.2009,31.73,31.83,32.25,31.73,,0.06%
10.12.2009,31.71,31.82,32.2,31.53,,-0.35%
09.12.2009,31.82,32.17,32.41,31.47,,-1.36%
08.12.2009,32.26,32.75,33,32.02,,-1.07%
07.12.2009,32.61,32.8,32.95,32.37,,-0.70%
04.12.2009,32.84,32.08,33.1,31.96,,1.86%
03.12.2009,32.24,32.19,32.58,32,,1.90%
02.12.2009,31.64,32.15,32.19,31.27,,-1.62%
01.12.2009,32.16,31.74,32.44,31.74,,2.19%
30.11.2009,31.47,32.02,32.32,31.17,,-2.48%
27.11.2009,32.27,30.66,32.35,30.6,,3.03%
26.11.2009,31.32,31.88,31.96,31.12,,-2.64%
25.11.2009,32.17,32.78,32.78,31.79,,-0.56%
24.11.2009,32.35,32.39,33.13,32.31,,-1.43%
23.11.2009,32.82,32.29,33.33,32.29,,0.37%
20.11.2009,32.7,33.42,33.47,32.6,,-1.39%
19.11.2009,33.16,33.92,33.96,33.06,,-2.41%
18.11.2009,33.98,34.19,34.47,33.83,,0.32%
17.11.2009,33.87,34.4,34.83,33.77,,-2.19%
16.11.2009,34.63,34.14,34.77,33.97,,3.31%
13.11.2009,33.52,33.14,33.61,32.86,,0.81%
12.11.2009,33.25,32.96,33.59,32.94,,0.76%
11.11.2009,33,32.97,33.22,32.82,,1.07%
10.11.2009,32.65,33.42,33.42,32.61,,-2.27%
09.11.2009,33.41,33.24,33.49,33.12,,1.37%
06.11.2009,32.96,32.63,33.28,32.34,,0.49%
05.11.2009,32.8,31.83,33.05,31.73,,1.61%
04.11.2009,32.28,31.96,32.43,31.73,,2.57%
03.11.2009,31.47,31.77,32.53,30.94,,-6.42%
02.11.2009,33.63,33.3,33.92,32.99,,1.48%
30.10.2009,33.14,34.06,34.31,32.99,,-2.13%
29.10.2009,33.86,32.96,34.33,32.66,,2.20%
28.10.2009,33.13,34.11,34.35,32.82,,-4.03%
27.10.2009,34.52,35.65,35.91,34.47,,-2.82%
26.10.2009,35.52,36.08,36.46,35.47,,-1.52%
23.10.2009,36.07,35.81,36.41,35.46,,1.29%
22.10.2009,35.61,35.17,35.7,34.81,,0.11%
21.10.2009,35.57,35.1,35.8,34.52,,0.99%
20.10.2009,35.22,34.8,35.42,34.41,,1.47%
19.10.2009,34.71,33.63,34.71,33.47,,4.30%
16.10.2009,33.28,33.7,34.18,33.18,,-1.07%
15.10.2009,33.64,34.17,34.31,33.58,,-1.20%
